index,value,variable,has_issue,issue_type,Réponse correcte
NA,Sabotages des champs par les mbarara /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Sabotages des champs par les peulhs mbarara /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Sabotages des produits agricoles par les peuhle /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Sabotages régulier par les peuhles /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Sinon je travaille pour le compte de mes beaux parents. /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Situation sanitaire ne permet pas. /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Sol occupé par les peuls /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Sols très pauvre /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Souvent malade /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Suite à à une intervention chirurgicale /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Temps est passé /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Terre prêtée /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Toujours malade /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Toujours problème de la santé qui l'égard de ne pas cultiver. /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Tous des élèves /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Tous mes enfants sont malades et je n'ai pas le courage de cultiver. /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Trop de peine /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Trop pris par les activités minières /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Trop vieux pour cultiver une grande parcelle /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Tu n'as pas le temps /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Un cas de malade dans la famille qui à empêcher... /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Vieille pas de force pour travailler /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Vieillesse /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Vue mon âge actuel /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,Vulnérable /// instances: 1,secal_6_agric_raisons_autre,TRUE,'other' response. may need recoding.,
NA,2 /// instances: 8,sum_protect_10.autre,TRUE,'other' response. may need recoding.,
NA,3 /// instances: 2,sum_protect_10.autre,TRUE,'other' response. may need recoding.,
NA,10 /// instances: 1,sum_sante_2_soin_recu_oui_autre,TRUE,'other' response. may need recoding.,
NA,2 /// instances: 48,sum_sante_2_soin_recu_oui_autre,TRUE,'other' response. may need recoding.,
NA,3 /// instances: 20,sum_sante_2_soin_recu_oui_autre,TRUE,'other' response. may need recoding.,
NA,4 /// instances: 7,sum_sante_2_soin_recu_oui_autre,TRUE,'other' response. may need recoding.,
NA,5 /// instances: 4,sum_sante_2_soin_recu_oui_autre,TRUE,'other' response. may need recoding.,
NA,6 /// instances: 1,sum_sante_2_soin_recu_oui_autre,TRUE,'other' response. may need recoding.,
NA,8 /// instances: 1,sum_sante_2_soin_recu_oui_autre,TRUE,'other' response. may need recoding.,
NA,2 /// instances: 13,sum_sante_3_soin_non_recu_non_autre,TRUE,'other' response. may need recoding.,
NA,3 /// instances: 2,sum_sante_3_soin_non_recu_non_autre,TRUE,'other' response. may need recoding.,
NA,'LA BAMBA /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA, Boali Centre /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA, Ngouala 2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,"

Koya /// instances: 1",village_autre,TRUE,'other' response. may need recoding.,
NA,(paate) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,2km de kpabe a KANGAMOTEMA /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,2km de kpabé(kangamote ma) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,"6e arrondissement ,quartier mossoro /// instances: 1",village_autre,TRUE,'other' response. may need recoding.,
NA,6e arrondissement quartier martino /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,ABOCHI /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,ADOUM MINDOU /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,ADOUMINDOU /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ai /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Aïe /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Ali /// instances: 6,village_autre,TRUE,'other' response. may need recoding.,
NA,Alim /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Alim kougoulou /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Alim koungoulou /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Alima /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Alime /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Alime 2 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Alime koundoulou /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ayorkpo /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ayorkpo-Ngoubadja /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ayorokpo /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,AYOROKPO /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,AYOROKPO-NGOUBADJA /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ayorokpo - ngoubadja /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ayorokpo.ngou badja /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ayorokpo_goumbadja /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,AYOROKPO_NGOUBADJA /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ayoropko /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ayoropko-ngoubadia /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Babio centre /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bakala /// instances: 5,village_autre,TRUE,'other' response. may need recoding.,
NA,Bakala-koupi /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,BAKALA 2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,BAKALA COUPI /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bakala koupi /// instances: 5,village_autre,TRUE,'other' response. may need recoding.,
NA,Bakala2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bakalacoupy /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bakara /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Balagba /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Balagba  /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Balangba /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Balangba 1 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,BALANGBA1 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,BALLA ( plateau) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,BALLA (plateau) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Balla (quartier plateau) /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,BALLA (quartier Plateau) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,BALLA (Quartier Plateau) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Balla (quartier plateau). /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Balla(plateau) /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,BALLA(plateau) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,BALLA(Plateau) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Balla(quartier plateau) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,BALLA(quartier plateau) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,BALLA(quartier PLATEAUX /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bambino centre /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Bambio /// instances: 5,village_autre,TRUE,'other' response. may need recoding.,
NA,Bambio  /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,BAMBIO CENTRE /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Banding /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Banguela /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Banguila /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Batale /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Batali /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Batalimo /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,"Batalimo ,:-:-(bobele:-) /// instances: 1",village_autre,TRUE,'other' response. may need recoding.,
NA,Batalimo :-(bogani:-) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Batalimon /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Batalimon1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Batayanga /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bea /// instances: 6,village_autre,TRUE,'other' response. may need recoding.,
NA,Béa  /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Béa ahoussa /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Béa nana /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,BEHON /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Bekagbasem /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bekagbassem /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Belou /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Belou2 /// instances: 5,village_autre,TRUE,'other' response. may need recoding.,
NA,Benawayo /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bengba /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,BENGBA /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Beya /// instances: 8,village_autre,TRUE,'other' response. may need recoding.,
NA,BEYA /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Beyele /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,BEYELE /// instances: 5,village_autre,TRUE,'other' response. may need recoding.,
NA,Beyelé /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Béyélé /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Bidou 1 /// instances: 8,village_autre,TRUE,'other' response. may need recoding.,
NA,BIDOU 1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Boabouzi /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Boali /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Boali centre /// instances: 14,village_autre,TRUE,'other' response. may need recoding.,
NA,Boali Centre /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Boali centre. /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Boali chute /// instances: 16,village_autre,TRUE,'other' response. may need recoding.,
NA,Boali Chute /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Boali chute. /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bobali /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bobara2 /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Bobelet /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Bodigui /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Bodjo /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bodjo 2 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Bodjo2 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Bogalé /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,bogbaloko /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bogbaloko /// instances: 7,village_autre,TRUE,'other' response. may need recoding.,
NA,Bogbara 2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bogbara2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bogoein1 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Boguilo2 6km de bobanon /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bomadolo /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bomandolo /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bomandolo(quartier Ngafongo) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bomandoro /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Bomandoro  /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bombale /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bombalé /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Bomitaba2 /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Bondio 2 /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Bondjo /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bondjou-kombo( pk5 lami pong) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bondjoukobon (pk5) Lamy ponc /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bondjoukombo  (lammi pont) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bondjoukombo (Lami-pong 5-pk) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bondjoukombo (Lami-Pong PK5)  /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bondjoukombo (pk5Lamy pong) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bongbara2 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Bongo /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Bongo 1 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Bongo Ville 3 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bongo1 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Bongobé 2 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Bongombe /// instances: 5,village_autre,TRUE,'other' response. may need recoding.,
NA,Bongombe 1  /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bongombé 2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bonmitana2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bosemptele (quartier Galilée) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bosemptele(quartier Galilée) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bossemptele (Galilé) /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Bossemptele (Galilée) /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Bossemptele (quartier Galilée /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bossemptele (quartier Galilée) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bossemptele (Quartier Gallile) /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Bossemptelé quartier Galilée /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bossemptele quartier plateau /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bossemptele( Galilée) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bossemptele(Galilée) /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Bossemptele(GAlille) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bossemptele(Galillé) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bossemtelé /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bossogbien /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bossogbien 1 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Bossogbien1 /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Boua-Boziki /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Bouabouziki /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Boudiola /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Boulou2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Boum 2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Boum1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Boumou (gbenou) /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Boumou (ngbenou /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Boumou(gbenou) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Boundjoukombo(lami-pong pk5) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Boungou /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Boungou 1 /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Boungou1 /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,BOUNGOU1 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,BOUNGU /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Boya1 Site /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Boyo /// instances: 6,village_autre,TRUE,'other' response. may need recoding.,
NA,Bwa bouziki /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Camp _ Couper /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Camp Béa /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Camp beya /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Camp coupeur /// instances: 7,village_autre,TRUE,'other' response. may need recoding.,
NA,Camp coupeurs /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Camp kouper /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Camp_coupeur /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Camp_kouper /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Camps /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Centre bambio /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,CENTRE BAMBIO /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Damanda /// instances: 6,village_autre,TRUE,'other' response. may need recoding.,
NA,DAMANDA /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Degbe maina /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,DEGBE MAINA /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Degbe Maïna /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Degbê Maïna /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Didango /// instances: 8,village_autre,TRUE,'other' response. may need recoding.,
NA,Digcobira /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Doma /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Domo /// instances: 17,village_autre,TRUE,'other' response. may need recoding.,
NA,DOMO /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Doubaga /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Doubanga /// instances: 5,village_autre,TRUE,'other' response. may need recoding.,
NA,Doungba 4 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Du jardin /// instances: 10,village_autre,TRUE,'other' response. may need recoding.,
NA,Dujardin /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Enbochure /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Ewoko /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Gadzi /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Gadzi centre /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Gadzi Centre /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,GADZI CENTRE /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Gaga /// instances: 7,village_autre,TRUE,'other' response. may need recoding.,
NA,GAGA /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Gaïbila 2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,GAlABADJA /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,GALABADJA /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Galilée /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Gangli /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ganli /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,GANLI /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Gaouasoungbede /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Garoua sgd /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Garoua soungbede /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Garoua soungbedè /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Garouassoungbede /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Gb anguéla /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Gbading /// instances: 5,village_autre,TRUE,'other' response. may need recoding.,
NA,GBADING /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Gbading (Abba) /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Gbadingue /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Gbago /// instances: 5,village_autre,TRUE,'other' response. may need recoding.,
NA,Gbago1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Gbakéra /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Gbalangba 1 /// instances: 4,village_autre,TRUE,'other' response. may need recoding.,
NA,Gbanding /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Gbandingue /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Gbanguela /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Gbanguele /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,GBARIA /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Gbenou /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,GBNGUELA /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ggago /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Goala 2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Gombe-moune /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Gono1 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Gonon /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Gonon 1 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Gonon1 /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Gouala 2 /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,GOUALA 2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Gouala2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Goumbi à PK18 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Goumbi PK18 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Goumbia /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Goundro /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Goya /// instances: 22,village_autre,TRUE,'other' response. may need recoding.,
NA,GOYA /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Guanli /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Guen /// instances: 6,village_autre,TRUE,'other' response. may need recoding.,
NA,Guen centre /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,GUEN. /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Ha? /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Haï /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Haï 1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Haoussa 1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Haoussa1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Iindao /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Ikoumba1 /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Ikpiro /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Issa Mazengue /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Issa Mazngue /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Iwoko /// instances: 5,village_autre,TRUE,'other' response. may need recoding.,
NA,Iwoko bassin /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,Kangamaté (2km de kpabé) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Kangamote 2/  2km de kpabe /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Kangamote 2km (kpabe) /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Kangamote 2km de kpabe /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Kangamotema2 2km de kpabe /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Kangulou /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Kapabanda-mbata /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Kapabanda-Mbata /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Karé2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Karré 2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,kassia /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Kassia /// instances: 3,village_autre,TRUE,'other' response. may need recoding.,
NA,KASSIA /// instances: 2,village_autre,TRUE,'other' response. may need recoding.,
NA,Kélé 1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Kelé 2 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Keli 1 /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
NA,Kelly /// instances: 1,village_autre,TRUE,'other' response. may need recoding.,
